campaign_id,channel,budget,impressions,clicks,conversions,cost_per_click,roi
3811,Google Ads,510,8810,410,20,1.5,1.8
3812,Facebook Ads,511,8811,411,21,1.6,1.9
3813,Instagram Ads,512,8812,412,22,1.7,2.0
3814,LinkedIn Ads,513,8813,413,23,1.8,2.1
3815,Twitter Ads,514,8814,414,24,1.9,2.2
3816,Google Ads,515,8815,415,25,1.5,2.3
3817,Facebook Ads,516,8816,416,26,1.6,2.4
3818,Instagram Ads,517,8817,417,27,1.7,2.5
3819,LinkedIn Ads,518,8818,418,28,1.8,2.6
3820,Twitter Ads,519,8819,419,29,1.9,2.7
3821,Google Ads,520,8820,420,30,1.5,1.8
3822,Facebook Ads,521,8821,421,31,1.6,1.9
3823,Instagram Ads,522,8822,422,32,1.7,2.0
3824,LinkedIn Ads,523,8823,423,33,1.8,2.1
3825,Twitter Ads,524,8824,424,34,1.9,2.2
3826,Google Ads,525,8825,425,35,1.5,2.3
3827,Facebook Ads,526,8826,426,36,1.6,2.4
3828,Instagram Ads,527,8827,427,37,1.7,2.5
3829,LinkedIn Ads,528,8828,428,38,1.8,2.6
3830,Twitter Ads,529,8829,429,39,1.9,2.7
3831,Google Ads,530,8830,430,40,1.5,1.8
3832,Facebook Ads,531,8831,431,41,1.6,1.9
3833,Instagram Ads,532,8832,432,42,1.7,2.0
3834,LinkedIn Ads,533,8833,433,43,1.8,2.1
3835,Twitter Ads,534,8834,434,44,1.9,2.2
3836,Google Ads,535,8835,435,45,1.5,2.3
3837,Facebook Ads,536,8836,436,46,1.6,2.4
3838,Instagram Ads,537,8837,437,47,1.7,2.5
3839,LinkedIn Ads,538,8838,438,48,1.8,2.6
3840,Twitter Ads,539,8839,439,49,1.9,2.7
3841,Google Ads,540,8840,440,50,1.5,1.8
3842,Facebook Ads,541,8841,441,51,1.6,1.9
3843,Instagram Ads,542,8842,442,52,1.7,2.0
3844,LinkedIn Ads,543,8843,443,53,1.8,2.1
3845,Twitter Ads,544,8844,444,54,1.9,2.2
3846,Google Ads,545,8845,445,55,1.5,2.3
3847,Facebook Ads,546,8846,446,56,1.6,2.4
3848,Instagram Ads,547,8847,447,57,1.7,2.5
3849,LinkedIn Ads,548,8848,448,58,1.8,2.6
3850,Twitter Ads,549,8849,449,59,1.9,2.7
3851,Google Ads,550,8850,450,10,1.5,1.8
3852,Facebook Ads,551,8851,451,11,1.6,1.9
3853,Instagram Ads,552,8852,452,12,1.7,2.0
3854,LinkedIn Ads,553,8853,453,13,1.8,2.1
3855,Twitter Ads,554,8854,454,14,1.9,2.2
3856,Google Ads,555,8855,455,15,1.5,2.3
3857,Facebook Ads,556,8856,456,16,1.6,2.4
3858,Instagram Ads,557,8857,457,17,1.7,2.5
3859,LinkedIn Ads,558,8858,458,18,1.8,2.6
3860,Twitter Ads,559,8859,459,19,1.9,2.7
3861,Google Ads,560,8860,460,20,1.5,1.8
3862,Facebook Ads,561,8861,461,21,1.6,1.9
3863,Instagram Ads,562,8862,462,22,1.7,2.0
3864,LinkedIn Ads,563,8863,463,23,1.8,2.1
3865,Twitter Ads,564,8864,464,24,1.9,2.2
3866,Google Ads,565,8865,465,25,1.5,2.3
3867,Facebook Ads,566,8866,466,26,1.6,2.4
3868,Instagram Ads,567,8867,467,27,1.7,2.5
3869,LinkedIn Ads,568,8868,468,28,1.8,2.6
3870,Twitter Ads,569,8869,469,29,1.9,2.7
3871,Google Ads,570,8870,470,30,1.5,1.8
3872,Facebook Ads,571,8871,471,31,1.6,1.9
3873,Instagram Ads,572,8872,472,32,1.7,2.0
3874,LinkedIn Ads,573,8873,473,33,1.8,2.1
3875,Twitter Ads,574,8874,474,34,1.9,2.2
3876,Google Ads,575,8875,475,35,1.5,2.3
3877,Facebook Ads,576,8876,476,36,1.6,2.4
3878,Instagram Ads,577,8877,477,37,1.7,2.5
3879,LinkedIn Ads,578,8878,478,38,1.8,2.6
3880,Twitter Ads,579,8879,479,39,1.9,2.7
3881,Google Ads,580,8880,480,40,1.5,1.8
3882,Facebook Ads,581,8881,481,41,1.6,1.9
3883,Instagram Ads,582,8882,482,42,1.7,2.0
3884,LinkedIn Ads,583,8883,483,43,1.8,2.1
3885,Twitter Ads,584,8884,484,44,1.9,2.2
3886,Google Ads,585,8885,485,45,1.5,2.3
3887,Facebook Ads,586,8886,486,46,1.6,2.4
3888,Instagram Ads,587,8887,487,47,1.7,2.5
3889,LinkedIn Ads,588,8888,488,48,1.8,2.6
3890,Twitter Ads,589,8889,489,49,1.9,2.7
3891,Google Ads,590,8890,490,50,1.5,1.8
3892,Facebook Ads,591,8891,491,51,1.6,1.9
3893,Instagram Ads,592,8892,492,52,1.7,2.0
3894,LinkedIn Ads,593,8893,493,53,1.8,2.1
3895,Twitter Ads,594,8894,494,54,1.9,2.2
3896,Google Ads,595,8895,495,55,1.5,2.3
3897,Facebook Ads,596,8896,496,56,1.6,2.4
3898,Instagram Ads,597,8897,497,57,1.7,2.5
3899,LinkedIn Ads,598,8898,498,58,1.8,2.6
3900,Twitter Ads,599,8899,499,59,1.9,2.7
3901,Google Ads,600,8900,500,10,1.5,1.8
3902,Facebook Ads,601,8901,501,11,1.6,1.9
3903,Instagram Ads,602,8902,502,12,1.7,2.0
3904,LinkedIn Ads,603,8903,503,13,1.8,2.1
3905,Twitter Ads,604,8904,504,14,1.9,2.2
3906,Google Ads,605,8905,505,15,1.5,2.3
3907,Facebook Ads,606,8906,506,16,1.6,2.4
3908,Instagram Ads,607,8907,507,17,1.7,2.5
3909,LinkedIn Ads,608,8908,508,18,1.8,2.6
3910,Twitter Ads,609,8909,509,19,1.9,2.7
3911,Google Ads,610,8910,510,20,1.5,1.8
3912,Facebook Ads,611,8911,511,21,1.6,1.9
3913,Instagram Ads,612,8912,512,22,1.7,2.0
3914,LinkedIn Ads,613,8913,513,23,1.8,2.1
3915,Twitter Ads,614,8914,514,24,1.9,2.2
3916,Google Ads,615,8915,515,25,1.5,2.3
3917,Facebook Ads,616,8916,516,26,1.6,2.4
3918,Instagram Ads,617,8917,517,27,1.7,2.5
3919,LinkedIn Ads,618,8918,518,28,1.8,2.6
3920,Twitter Ads,619,8919,519,29,1.9,2.7
3921,Google Ads,620,8920,520,30,1.5,1.8
3922,Facebook Ads,621,8921,521,31,1.6,1.9
3923,Instagram Ads,622,8922,522,32,1.7,2.0
3924,LinkedIn Ads,623,8923,523,33,1.8,2.1
3925,Twitter Ads,624,8924,524,34,1.9,2.2
3926,Google Ads,625,8925,525,35,1.5,2.3
3927,Facebook Ads,626,8926,526,36,1.6,2.4
3928,Instagram Ads,627,8927,527,37,1.7,2.5
3929,LinkedIn Ads,628,8928,528,38,1.8,2.6
3930,Twitter Ads,629,8929,529,39,1.9,2.7
3931,Google Ads,630,8930,530,40,1.5,1.8
3932,Facebook Ads,631,8931,531,41,1.6,1.9
3933,Instagram Ads,632,8932,532,42,1.7,2.0
3934,LinkedIn Ads,633,8933,533,43,1.8,2.1
3935,Twitter Ads,634,8934,534,44,1.9,2.2
3936,Google Ads,635,8935,535,45,1.5,2.3
3937,Facebook Ads,636,8936,536,46,1.6,2.4
3938,Instagram Ads,637,8937,537,47,1.7,2.5
3939,LinkedIn Ads,638,8938,538,48,1.8,2.6
3940,Twitter Ads,639,8939,539,49,1.9,2.7
3941,Google Ads,640,8940,540,50,1.5,1.8
3942,Facebook Ads,641,8941,541,51,1.6,1.9
3943,Instagram Ads,642,8942,542,52,1.7,2.0
3944,LinkedIn Ads,643,8943,543,53,1.8,2.1
3945,Twitter Ads,644,8944,544,54,1.9,2.2
3946,Google Ads,645,8945,545,55,1.5,2.3
3947,Facebook Ads,646,8946,546,56,1.6,2.4
3948,Instagram Ads,647,8947,547,57,1.7,2.5
3949,LinkedIn Ads,648,8948,548,58,1.8,2.6
3950,Twitter Ads,649,8949,549,59,1.9,2.7
3951,Google Ads,650,8950,550,10,1.5,1.8
3952,Facebook Ads,651,8951,551,11,1.6,1.9
3953,Instagram Ads,652,8952,552,12,1.7,2.0
3954,LinkedIn Ads,653,8953,553,13,1.8,2.1
3955,Twitter Ads,654,8954,554,14,1.9,2.2
3956,Google Ads,655,8955,555,15,1.5,2.3
3957,Facebook Ads,656,8956,556,16,1.6,2.4
3958,Instagram Ads,657,8957,557,17,1.7,2.5
3959,LinkedIn Ads,658,8958,558,18,1.8,2.6
3960,Twitter Ads,659,8959,559,19,1.9,2.7
3961,Google Ads,660,8960,560,20,1.5,1.8
3962,Facebook Ads,661,8961,561,21,1.6,1.9
3963,Instagram Ads,662,8962,562,22,1.7,2.0
3964,LinkedIn Ads,663,8963,563,23,1.8,2.1
3965,Twitter Ads,664,8964,564,24,1.9,2.2
3966,Google Ads,665,8965,565,25,1.5,2.3
3967,Facebook Ads,666,8966,566,26,1.6,2.4
3968,Instagram Ads,667,8967,567,27,1.7,2.5
3969,LinkedIn Ads,668,8968,568,28,1.8,2.6
3970,Twitter Ads,669,8969,569,29,1.9,2.7
3971,Google Ads,670,8970,570,30,1.5,1.8
3972,Facebook Ads,671,8971,571,31,1.6,1.9
3973,Instagram Ads,672,8972,572,32,1.7,2.0
3974,LinkedIn Ads,673,8973,573,33,1.8,2.1
3975,Twitter Ads,674,8974,574,34,1.9,2.2
3976,Google Ads,675,8975,575,35,1.5,2.3
3977,Facebook Ads,676,8976,576,36,1.6,2.4
3978,Instagram Ads,677,8977,577,37,1.7,2.5
3979,LinkedIn Ads,678,8978,578,38,1.8,2.6
3980,Twitter Ads,679,8979,579,39,1.9,2.7
3981,Google Ads,680,8980,580,40,1.5,1.8
3982,Facebook Ads,681,8981,581,41,1.6,1.9
3983,Instagram Ads,682,8982,582,42,1.7,2.0
3984,LinkedIn Ads,683,8983,583,43,1.8,2.1
3985,Twitter Ads,684,8984,584,44,1.9,2.2
3986,Google Ads,685,8985,585,45,1.5,2.3
3987,Facebook Ads,686,8986,586,46,1.6,2.4
3988,Instagram Ads,687,8987,587,47,1.7,2.5
3989,LinkedIn Ads,688,8988,588,48,1.8,2.6
3990,Twitter Ads,689,8989,589,49,1.9,2.7
3991,Google Ads,690,8990,590,50,1.5,1.8
3992,Facebook Ads,691,8991,591,51,1.6,1.9
3993,Instagram Ads,692,8992,592,52,1.7,2.0
3994,LinkedIn Ads,693,8993,593,53,1.8,2.1
3995,Twitter Ads,694,8994,594,54,1.9,2.2
3996,Google Ads,695,8995,595,55,1.5,2.3
3997,Facebook Ads,696,8996,596,56,1.6,2.4
3998,Instagram Ads,697,8997,597,57,1.7,2.5
3999,LinkedIn Ads,698,8998,598,58,1.8,2.6
4000,Twitter Ads,699,8999,599,59,1.9,2.7
4001,Google Ads,200,9000,100,10,1.5,1.8
4002,Facebook Ads,201,9001,101,11,1.6,1.9
4003,Instagram Ads,202,9002,102,12,1.7,2.0
4004,LinkedIn Ads,203,9003,103,13,1.8,2.1
4005,Twitter Ads,204,9004,104,14,1.9,2.2
4006,Google Ads,205,9005,105,15,1.5,2.3
4007,Facebook Ads,206,9006,106,16,1.6,2.4
4008,Instagram Ads,207,9007,107,17,1.7,2.5
4009,LinkedIn Ads,208,9008,108,18,1.8,2.6
4010,Twitter Ads,209,9009,109,19,1.9,2.7
4011,Google Ads,210,9010,110,20,1.5,1.8
4012,Facebook Ads,211,9011,111,21,1.6,1.9
4013,Instagram Ads,212,9012,112,22,1.7,2.0
4014,LinkedIn Ads,213,9013,113,23,1.8,2.1
4015,Twitter Ads,214,9014,114,24,1.9,2.2
4016,Google Ads,215,9015,115,25,1.5,2.3
4017,Facebook Ads,216,9016,116,26,1.6,2.4
4018,Instagram Ads,217,9017,117,27,1.7,2.5
4019,LinkedIn Ads,218,9018,118,28,1.8,2.6
4020,Twitter Ads,219,9019,119,29,1.9,2.7
4021,Google Ads,220,9020,120,30,1.5,1.8
4022,Facebook Ads,221,9021,121,31,1.6,1.9
4023,Instagram Ads,222,9022,122,32,1.7,2.0
4024,LinkedIn Ads,223,9023,123,33,1.8,2.1
4025,Twitter Ads,224,9024,124,34,1.9,2.2
4026,Google Ads,225,9025,125,35,1.5,2.3
4027,Facebook Ads,226,9026,126,36,1.6,2.4
4028,Instagram Ads,227,9027,127,37,1.7,2.5
4029,LinkedIn Ads,228,9028,128,38,1.8,2.6
4030,Twitter Ads,229,9029,129,39,1.9,2.7
4031,Google Ads,230,9030,130,40,1.5,1.8
4032,Facebook Ads,231,9031,131,41,1.6,1.9
4033,Instagram Ads,232,9032,132,42,1.7,2.0
4034,LinkedIn Ads,233,9033,133,43,1.8,2.1
4035,Twitter Ads,234,9034,134,44,1.9,2.2
4036,Google Ads,235,9035,135,45,1.5,2.3
4037,Facebook Ads,236,9036,136,46,1.6,2.4
4038,Instagram Ads,237,9037,137,47,1.7,2.5
4039,LinkedIn Ads,238,9038,138,48,1.8,2.6
4040,Twitter Ads,239,9039,139,49,1.9,2.7
4041,Google Ads,240,9040,140,50,1.5,1.8
4042,Facebook Ads,241,9041,141,51,1.6,1.9
4043,Instagram Ads,242,9042,142,52,1.7,2.0
4044,LinkedIn Ads,243,9043,143,53,1.8,2.1
4045,Twitter Ads,244,9044,144,54,1.9,2.2
4046,Google Ads,245,9045,145,55,1.5,2.3
4047,Facebook Ads,246,9046,146,56,1.6,2.4
4048,Instagram Ads,247,9047,147,57,1.7,2.5
4049,LinkedIn Ads,248,9048,148,58,1.8,2.6
4050,Twitter Ads,249,9049,149,59,1.9,2.7
4051,Google Ads,250,9050,150,10,1.5,1.8
4052,Facebook Ads,251,9051,151,11,1.6,1.9
4053,Instagram Ads,252,9052,152,12,1.7,2.0
4054,LinkedIn Ads,253,9053,153,13,1.8,2.1
4055,Twitter Ads,254,9054,154,14,1.9,2.2
4056,Google Ads,255,9055,155,15,1.5,2.3
4057,Facebook Ads,256,9056,156,16,1.6,2.4
4058,Instagram Ads,257,9057,157,17,1.7,2.5
4059,LinkedIn Ads,258,9058,158,18,1.8,2.6
4060,Twitter Ads,259,9059,159,19,1.9,2.7
4061,Google Ads,260,9060,160,20,1.5,1.8
4062,Facebook Ads,261,9061,161,21,1.6,1.9
4063,Instagram Ads,262,9062,162,22,1.7,2.0
4064,LinkedIn Ads,263,9063,163,23,1.8,2.1
4065,Twitter Ads,264,9064,164,24,1.9,2.2
4066,Google Ads,265,9065,165,25,1.5,2.3
4067,Facebook Ads,266,9066,166,26,1.6,2.4
4068,Instagram Ads,267,9067,167,27,1.7,2.5
4069,LinkedIn Ads,268,9068,168,28,1.8,2.6
4070,Twitter Ads,269,9069,169,29,1.9,2.7
4071,Google Ads,270,9070,170,30,1.5,1.8
4072,Facebook Ads,271,9071,171,31,1.6,1.9
4073,Instagram Ads,272,9072,172,32,1.7,2.0
4074,LinkedIn Ads,273,9073,173,33,1.8,2.1
4075,Twitter Ads,274,9074,174,34,1.9,2.2
4076,Google Ads,275,9075,175,35,1.5,2.3
4077,Facebook Ads,276,9076,176,36,1.6,2.4
4078,Instagram Ads,277,9077,177,37,1.7,2.5
4079,LinkedIn Ads,278,9078,178,38,1.8,2.6
4080,Twitter Ads,279,9079,179,39,1.9,2.7
4081,Google Ads,280,9080,180,40,1.5,1.8
4082,Facebook Ads,281,9081,181,41,1.6,1.9
4083,Instagram Ads,282,9082,182,42,1.7,2.0
4084,LinkedIn Ads,283,9083,183,43,1.8,2.1
4085,Twitter Ads,284,9084,184,44,1.9,2.2
4086,Google Ads,285,9085,185,45,1.5,2.3
4087,Facebook Ads,286,9086,186,46,1.6,2.4
4088,Instagram Ads,287,9087,187,47,1.7,2.5
4089,LinkedIn Ads,288,9088,188,48,1.8,2.6
4090,Twitter Ads,289,9089,189,49,1.9,2.7
4091,Google Ads,290,9090,190,50,1.5,1.8
4092,Facebook Ads,291,9091,191,51,1.6,1.9
4093,Instagram Ads,292,9092,192,52,1.7,2.0
4094,LinkedIn Ads,293,9093,193,53,1.8,2.1
4095,Twitter Ads,294,9094,194,54,1.9,2.2
4096,Google Ads,295,9095,195,55,1.5,2.3
4097,Facebook Ads,296,9096,196,56,1.6,2.4
4098,Instagram Ads,297,9097,197,57,1.7,2.5
4099,LinkedIn Ads,298,9098,198,58,1.8,2.6
4100,Twitter Ads,299,9099,199,59,1.9,2.7
4101,Google Ads,300,9100,200,10,1.5,1.8
4102,Facebook Ads,301,9101,201,11,1.6,1.9
4103,Instagram Ads,302,9102,202,12,1.7,2.0
4104,LinkedIn Ads,303,9103,203,13,1.8,2.1
4105,Twitter Ads,304,9104,204,14,1.9,2.2
4106,Google Ads,305,9105,205,15,1.5,2.3
4107,Facebook Ads,306,9106,206,16,1.6,2.4
4108,Instagram Ads,307,9107,207,17,1.7,2.5
4109,LinkedIn Ads,308,9108,208,18,1.8,2.6
4110,Twitter Ads,309,9109,209,19,1.9,2.7
4111,Google Ads,310,9110,210,20,1.5,1.8
4112,Facebook Ads,311,9111,211,21,1.6,1.9
4113,Instagram Ads,312,9112,212,22,1.7,2.0
4114,LinkedIn Ads,313,9113,213,23,1.8,2.1
4115,Twitter Ads,314,9114,214,24,1.9,2.2
4116,Google Ads,315,9115,215,25,1.5,2.3
4117,Facebook Ads,316,9116,216,26,1.6,2.4
4118,Instagram Ads,317,9117,217,27,1.7,2.5
4119,LinkedIn Ads,318,9118,218,28,1.8,2.6
4120,Twitter Ads,319,9119,219,29,1.9,2.7
4121,Google Ads,320,9120,220,30,1.5,1.8
4122,Facebook Ads,321,9121,221,31,1.6,1.9
4123,Instagram Ads,322,9122,222,32,1.7,2.0
4124,LinkedIn Ads,323,9123,223,33,1.8,2.1
4125,Twitter Ads,324,9124,224,34,1.9,2.2
4126,Google Ads,325,9125,225,35,1.5,2.3
4127,Facebook Ads,326,9126,226,36,1.6,2.4
4128,Instagram Ads,327,9127,227,37,1.7,2.5
4129,LinkedIn Ads,328,9128,228,38,1.8,2.6
4130,Twitter Ads,329,9129,229,39,1.9,2.7
4131,Google Ads,330,9130,230,40,1.5,1.8
4132,Facebook Ads,331,9131,231,41,1.6,1.9
4133,Instagram Ads,332,9132,232,42,1.7,2.0
4134,LinkedIn Ads,333,9133,233,43,1.8,2.1
4135,Twitter Ads,334,9134,234,44,1.9,2.2
4136,Google Ads,335,9135,235,45,1.5,2.3
4137,Facebook Ads,336,9136,236,46,1.6,2.4
4138,Instagram Ads,337,9137,237,47,1.7,2.5
4139,LinkedIn Ads,338,9138,238,48,1.8,2.6
4140,Twitter Ads,339,9139,239,49,1.9,2.7
4141,Google Ads,340,9140,240,50,1.5,1.8
4142,Facebook Ads,341,9141,241,51,1.6,1.9
4143,Instagram Ads,342,9142,242,52,1.7,2.0
4144,LinkedIn Ads,343,9143,243,53,1.8,2.1
4145,Twitter Ads,344,9144,244,54,1.9,2.2
4146,Google Ads,345,9145,245,55,1.5,2.3
4147,Facebook Ads,346,9146,246,56,1.6,2.4
4148,Instagram Ads,347,9147,247,57,1.7,2.5
4149,LinkedIn Ads,348,9148,248,58,1.8,2.6
4150,Twitter Ads,349,9149,249,59,1.9,2.7
4151,Google Ads,350,9150,250,10,1.5,1.8
4152,Facebook Ads,351,9151,251,11,1.6,1.9
4153,Instagram Ads,352,9152,252,12,1.7,2.0
4154,LinkedIn Ads,353,9153,253,13,1.8,2.1
4155,Twitter Ads,354,9154,254,14,1.9,2.2
4156,Google Ads,355,9155,255,15,1.5,2.3
4157,Facebook Ads,356,9156,256,16,1.6,2.4
4158,Instagram Ads,357,9157,257,17,1.7,2.5
4159,LinkedIn Ads,358,9158,258,18,1.8,2.6
4160,Twitter Ads,359,9159,259,19,1.9,2.7
4161,Google Ads,360,9160,260,20,1.5,1.8
4162,Facebook Ads,361,9161,261,21,1.6,1.9
4163,Instagram Ads,362,9162,262,22,1.7,2.0
4164,LinkedIn Ads,363,9163,263,23,1.8,2.1
4165,Twitter Ads,364,9164,264,24,1.9,2.2
4166,Google Ads,365,9165,265,25,1.5,2.3
4167,Facebook Ads,366,9166,266,26,1.6,2.4
4168,Instagram Ads,367,9167,267,27,1.7,2.5
4169,LinkedIn Ads,368,9168,268,28,1.8,2.6
4170,Twitter Ads,369,9169,269,29,1.9,2.7
4171,Google Ads,370,9170,270,30,1.5,1.8
4172,Facebook Ads,371,9171,271,31,1.6,1.9
4173,Instagram Ads,372,9172,272,32,1.7,2.0
4174,LinkedIn Ads,373,9173,273,33,1.8,2.1
4175,Twitter Ads,374,9174,274,34,1.9,2.2
4176,Google Ads,375,9175,275,35,1.5,2.3
4177,Facebook Ads,376,9176,276,36,1.6,2.4
4178,Instagram Ads,377,9177,277,37,1.7,2.5
4179,LinkedIn Ads,378,9178,278,38,1.8,2.6
4180,Twitter Ads,379,9179,279,39,1.9,2.7
4181,Google Ads,380,9180,280,40,1.5,1.8
4182,Facebook Ads,381,9181,281,41,1.6,1.9
4183,Instagram Ads,382,9182,282,42,1.7,2.0
4184,LinkedIn Ads,383,9183,283,43,1.8,2.1
4185,Twitter Ads,384,9184,284,44,1.9,2.2
4186,Google Ads,385,9185,285,45,1.5,2.3
4187,Facebook Ads,386,9186,286,46,1.6,2.4
4188,Instagram Ads,387,9187,287,47,1.7,2.5
4189,LinkedIn Ads,388,9188,288,48,1.8,2.6
4190,Twitter Ads,389,9189,289,49,1.9,2.7
4191,Google Ads,390,9190,290,50,1.5,1.8
4192,Facebook Ads,391,9191,291,51,1.6,1.9
4193,Instagram Ads,392,9192,292,52,1.7,2.0
4194,LinkedIn Ads,393,9193,293,53,1.8,2.1
4195,Twitter Ads,394,9194,294,54,1.9,2.2
4196,Google Ads,395,9195,295,55,1.5,2.3
4197,Facebook Ads,396,9196,296,56,1.6,2.4
4198,Instagram Ads,397,9197,297,57,1.7,2.5
4199,LinkedIn Ads,398,9198,298,58,1.8,2.6
4200,Twitter Ads,399,9199,299,59,1.9,2.7
4201,Google Ads,400,9200,300,10,1.5,1.8
4202,Facebook Ads,401,9201,301,11,1.6,1.9
4203,Instagram Ads,402,9202,302,12,1.7,2.0
4204,LinkedIn Ads,403,9203,303,13,1.8,2.1
4205,Twitter Ads,404,9204,304,14,1.9,2.2
4206,Google Ads,405,9205,305,15,1.5,2.3
4207,Facebook Ads,406,9206,306,16,1.6,2.4
4208,Instagram Ads,407,9207,307,17,1.7,2.5
4209,LinkedIn Ads,408,9208,308,18,1.8,2.6
4210,Twitter Ads,409,9209,309,19,1.9,2.7
4211,Google Ads,410,9210,310,20,1.5,1.8
4212,Facebook Ads,411,9211,311,21,1.6,1.9
4213,Instagram Ads,412,9212,312,22,1.7,2.0
4214,LinkedIn Ads,413,9213,313,23,1.8,2.1
4215,Twitter Ads,414,9214,314,24,1.9,2.2
4216,Google Ads,415,9215,315,25,1.5,2.3
4217,Facebook Ads,416,9216,316,26,1.6,2.4
4218,Instagram Ads,417,9217,317,27,1.7,2.5
4219,LinkedIn Ads,418,9218,318,28,1.8,2.6
4220,Twitter Ads,419,9219,319,29,1.9,2.7
4221,Google Ads,420,9220,320,30,1.5,1.8
4222,Facebook Ads,421,9221,321,31,1.6,1.9
4223,Instagram Ads,422,9222,322,32,1.7,2.0
4224,LinkedIn Ads,423,9223,323,33,1.8,2.1
4225,Twitter Ads,424,9224,324,34,1.9,2.2
4226,Google Ads,425,9225,325,35,1.5,2.3
4227,Facebook Ads,426,9226,326,36,1.6,2.4
4228,Instagram Ads,427,9227,327,37,1.7,2.5
4229,LinkedIn Ads,428,9228,328,38,1.8,2.6
4230,Twitter Ads,429,9229,329,39,1.9,2.7
4231,Google Ads,430,9230,330,40,1.5,1.8
4232,Facebook Ads,431,9231,331,41,1.6,1.9
4233,Instagram Ads,432,9232,332,42,1.7,2.0
4234,LinkedIn Ads,433,9233,333,43,1.8,2.1
4235,Twitter Ads,434,9234,334,44,1.9,2.2
4236,Google Ads,435,9235,335,45,1.5,2.3
4237,Facebook Ads,436,9236,336,46,1.6,2.4
4238,Instagram Ads,437,9237,337,47,1.7,2.5
4239,LinkedIn Ads,438,9238,338,48,1.8,2.6
4240,Twitter Ads,439,9239,339,49,1.9,2.7
4241,Google Ads,440,9240,340,50,1.5,1.8
4242,Facebook Ads,441,9241,341,51,1.6,1.9
4243,Instagram Ads,442,9242,342,52,1.7,2.0
4244,LinkedIn Ads,443,9243,343,53,1.8,2.1
4245,Twitter Ads,444,9244,344,54,1.9,2.2
4246,Google Ads,445,9245,345,55,1.5,2.3
4247,Facebook Ads,446,9246,346,56,1.6,2.4
4248,Instagram Ads,447,9247,347,57,1.7,2.5
4249,LinkedIn Ads,448,9248,348,58,1.8,2.6
4250,Twitter Ads,449,9249,349,59,1.9,2.7
4251,Google Ads,450,9250,350,10,1.5,1.8
4252,Facebook Ads,451,9251,351,11,1.6,1.9
4253,Instagram Ads,452,9252,352,12,1.7,2.0
4254,LinkedIn Ads,453,9253,353,13,1.8,2.1
4255,Twitter Ads,454,9254,354,14,1.9,2.2
4256,Google Ads,455,9255,355,15,1.5,2.3
4257,Facebook Ads,456,9256,356,16,1.6,2.4
4258,Instagram Ads,457,9257,357,17,1.7,2.5
4259,LinkedIn Ads,458,9258,358,18,1.8,2.6
4260,Twitter Ads,459,9259,359,19,1.9,2.7
4261,Google Ads,460,9260,360,20,1.5,1.8
4262,Facebook Ads,461,9261,361,21,1.6,1.9
4263,Instagram Ads,462,9262,362,22,1.7,2.0
4264,LinkedIn Ads,463,9263,363,23,1.8,2.1
4265,Twitter Ads,464,9264,364,24,1.9,2.2
4266,Google Ads,465,9265,365,25,1.5,2.3
4267,Facebook Ads,466,9266,366,26,1.6,2.4
4268,Instagram Ads,467,9267,367,27,1.7,2.5
4269,LinkedIn Ads,468,9268,368,28,1.8,2.6
4270,Twitter Ads,469,9269,369,29,1.9,2.7
4271,Google Ads,470,9270,370,30,1.5,1.8
4272,Facebook Ads,471,9271,371,31,1.6,1.9
4273,Instagram Ads,472,9272,372,32,1.7,2.0
4274,LinkedIn Ads,473,9273,373,33,1.8,2.1
4275,Twitter Ads,474,9274,374,34,1.9,2.2
4276,Google Ads,475,9275,375,35,1.5,2.3
4277,Facebook Ads,476,9276,376,36,1.6,2.4
4278,Instagram Ads,477,9277,377,37,1.7,2.5
4279,LinkedIn Ads,478,9278,378,38,1.8,2.6
4280,Twitter Ads,479,9279,379,39,1.9,2.7
4281,Google Ads,480,9280,380,40,1.5,1.8
4282,Facebook Ads,481,9281,381,41,1.6,1.9
4283,Instagram Ads,482,9282,382,42,1.7,2.0
4284,LinkedIn Ads,483,9283,383,43,1.8,2.1
4285,Twitter Ads,484,9284,384,44,1.9,2.2
4286,Google Ads,485,9285,385,45,1.5,2.3
4287,Facebook Ads,486,9286,386,46,1.6,2.4
4288,Instagram Ads,487,9287,387,47,1.7,2.5
4289,LinkedIn Ads,488,9288,388,48,1.8,2.6
4290,Twitter Ads,489,9289,389,49,1.9,2.7
4291,Google Ads,490,9290,390,50,1.5,1.8
4292,Facebook Ads,491,9291,391,51,1.6,1.9
4293,Instagram Ads,492,9292,392,52,1.7,2.0
4294,LinkedIn Ads,493,9293,393,53,1.8,2.1
4295,Twitter Ads,494,9294,394,54,1.9,2.2
4296,Google Ads,495,9295,395,55,1.5,2.3
4297,Facebook Ads,496,9296,396,56,1.6,2.4
4298,Instagram Ads,497,9297,397,57,1.7,2.5
4299,LinkedIn Ads,498,9298,398,58,1.8,2.6
4300,Twitter Ads,499,9299,399,59,1.9,2.7
4301,Google Ads,500,9300,400,10,1.5,1.8
4302,Facebook Ads,501,9301,401,11,1.6,1.9
4303,Instagram Ads,502,9302,402,12,1.7,2.0
4304,LinkedIn Ads,503,9303,403,13,1.8,2.1
4305,Twitter Ads,504,9304,404,14,1.9,2.2
4306,Google Ads,505,9305,405,15,1.5,2.3
4307,Facebook Ads,506,9306,406,16,1.6,2.4
4308,Instagram Ads,507,9307,407,17,1.7,2.5
